id_localidad,nombre,id_municipio
2921,PERALTA,2306
2922,PUENTE LA REINA/GARES,2307
2923,RIBAFORADA,2308
2924,SAN ADRIAN,2309
2925,SANGUESA,2310
2926,SANTACARA,2311
2927,SARTAGUDA,2312
2928,SESMA,2313
2929,TAFALLA,2314
2930,TIEBAS,2315
2931,TUDELA,2316
2932,UJUE,2317
2933,IRAIZOTZ,2318
2934,DANTXARINEA,2319
2935,LANDIBAR,2319
2936,URDAZUBI / URDAX,2319
2937,URZAINQUI,2320
2938,VALTIERRA,2321
2939,VIANA,2322
2940,VILLAFRANCA,2323
2941,VILLATUERTA,2324
2942,VILLAVA O ATARRABIA,2325
2943,AZCONA,2326
2944,ZIORDIA,2327
2945,ZIZUR MAYOR/ZIZUR NAGUSIA,2328
2946,ALLARIZ,2329
2947,AVION (OURENSE),2330
2948,BANDE,2331
2949,BARBADAS,2332
2950,BARCO (O),2333
2951,BEADE,2334
2952,BOLO (O),2335
2953,CARBALLIÑO,2336
2954,OUTOMURO,2337
2955,CASTRO DE CALDELAS (O),2338
2956,CELANOVA,2339
2957,GUSTEI,2340
2958,CAMBEO,2340
2959,COLES,2340
2960,CORTEGADA,2341
2961,CUALEDRO,2342
2962,ENTRIMO (CAPITAL),2343
2963,GUDIÑA (A),2344
2964,EROSA,2344
2965,CONCHAS (AS),2345
2966,MACEDA,2346
2967,MASIDE,2347
2968,MELON,2348
2969,MERCA (A),2349
2970,A MEZQUITA,2350
2971,NOGUEIRA,2351
2972,OIMBRA,2352
2973,OURENSE,2353
2974,VELLE,2353
2975,SEIXALBO,2353
2976,SANTA CRUZ,2353
2977,PONTEBARXAS,2354
2978,PEREIRO DE AGUIAR (O),2355
2979,DERRASA (A),2355
2980,MEDORRA (A),2355
2981,PEROXA (A),2356
2982,REINO (O),2357
2983,POBRA DE TRIVES,2358
2984,RAMIRAS,2359
2985,RIBADAVIA,2360
2986,RIOS,2361
2987,RUA DE VALDEORRAS (A),2362
2988,SAN CIBRAO DAS VIÑAS,2363
2989,POLIGONO INDUSTRIAL,2363
2990,REBOREDO,2363
2991,INFESTA (SAN CIBRAO DAS VIÑAS),2363
2992,CEA,2364
2993,TABOADELA,2365
2994,TRASMIRAS,2366
2995,ABAVIDES,2366
2996,VEIGA (A),2367
2997,VEREA,2368
2998,VERIN,2369
2999,PAZOS,2369
3000,FECES DE ABAIXO,2369
3001,VIANA DO BOLO,2370
3002,TAMALLANCOS,2371
3003,VILAMARTIN DE VALDEORRAS,2372
3004,XINZO DE LIMIA,2373
3005,AGUILAR DE CAMPOO,2374
3006,ALAR DEL REY,2375
3007,BECERRIL DEL CARPIO,2375
3008,AMUSCO,2376
3009,ASTUDILLO,2377
3010,BALTANAS,2378
3011,BARRUELO DE SANTULLAN,2379
3012,BUENAVISTA DE VALDAVIA,2380
3013,CARRION DE LOS CONDES,2381
3014,CERVERA DE PISUERGA,2382
3015,CEVICO DE LA TORRE,2383
3016,DUEÑAS,2384
3017,FRESNO DEL RIO,2385
3018,FROMISTA,2386
3019,FUENTES DE NAVA,2387
3020,GRIJOTA,2388
3021,GUARDO,2389
3022,HERRERA DE PISUERGA,2390
3023,MAGAZ DE PISUERGA,2391
3024,OSORNO,2392
3025,SANTILLANA DE CAMPOS,2392
3026,PALENCIA,2393
3027,PAREDES DE NAVA,2394
3028,QUINTANA DEL PUENTE,2395
3029,SALDAÑA,2396
3030,SANTIBAÑEZ DE LA PEÑA,2397
3031,SERNA (LA),2398
3032,TORQUEMADA,2399
3033,VENTA DE BAÑOS,2400
3034,VILLADA,2401
3035,VILLAHERREROS,2402
3036,VILLAMURIEL DE CERRATO,2403
3037,VILLARRAMIEL,2404
3038,VILLODRIGO,2405
3039,VILLOLDO,2406
3040,AGAETE,2407
3041,AGUIMES,2408
3042,CRUCE DE ARINAGA,2408
3043,POLIGONO RESIDENCIAL DE ARINAGA,2408
3044,SAN NICOLAS DE TOLENTINO,2409
3045,CASTILLO (EL),2410
3046,ANTIGUA,2410
3047,CALETA DE FUSTE,2410
3048,ARRECIFE,2411
3049,ARTENARA,2412
3050,ARUCAS,2413
3051,SANTIDAD,2413
3052,CASTILLOS (LOS),2413
3053,FIRGAS,2414
3054,GALDAR,2415
3055,PUERTO DE SARDINA,2415
3056,SAN ISIDRO,2415
3057,MARMOLEJOS,2415
3058,HARIA,2416
3059,ARRIETA,2416
3060,INGENIO,2417
3061,CARRIZAL,2417
3062,MOGAN,2418
3063,ALMACIGOS (LOS),2418
3064,ARGUINEGUIN,2418
3065,PUERTO RICO,2418
3066,BARRANCO DEL LAUREL,2419
3067,MOYA,2419
3068,OLIVA (LA),2420
3069,CORRALEJO,2420
3070,PAJARA,2421
3071,COSTA CALMA,2421
3072,MORRO JABLE,2421
3073,PALMAS DE GRAN CANARIA (LAS),2422
3074,TAMARACEITE,2422
3075,ALMATRICHE,2422
3076,MONTAÑETA (LA),2422
3077,PUERTO DEL ROSARIO,2423
3078,SAN BARTOLOME,2424
3079,PLAYA HONDA,2424
3080,SAN FERNANDO,2425
3081,MASPALOMAS,2425
3082,TABLERO (EL),2425
3083,SAN BARTOLOME TIRAJANA,2425
3084,SANTA BRIGIDA,2426
3085,SANTA LUCIA,2427
3086,VECINDARIO,2427
3087,DOCTORAL (EL),2427
3088,CASA PASTORES,2427
3089,SANTA MARIA DE GUIA,2428
3090,BARRANQUILLO FRIO,2428
3091,VILLA DE TEGUISE,2429
3092,GUATIZA,2429
3093,COSTA TEGUISE,2429
3094,TEGUISE,2429
3095,TEJEDA,2430
3096,TELDE,2431
3097,JINAMAR,2431
3098,PARDILLA (LA),2431
3099,SAN ANTONIO,2431
3100,GARITA (LA),2431
3101,GORO (EL),2431
3102,EL CALERO-TELDE,2431
3103,TEROR,2432
3104,TIAS,2433
3105,PUERTO DEL CARMEN,2433
3106,MACHER,2433
3107,TINAJO,2434
3108,TUINEJE,2435
3109,GRAN TARAJAL,2435
3110,TARAJALEJO,2435
3111,VALLESECO,2436
3112,VALSEQUILLO,2437
3113,VEGA DE SAN MATEO,2438
3114,YAIZA,2439
3115,PLAYA BLANCA,2439
3116,AGOLADA,2440
3117,MARCELIN,2440
3118,ARBO,2441
3119,BAIONA,2442
3120,BARRO,2443
3121,CURRO,2443
3122,SABARIGO,2444
3123,CALCOTE,2445
3124,SEGAD,2445
3125,PARADELA,2445
3126,CALDAS DE REIS,2445
3127,CAMBADOS,2446
3128,XESTEIRA (A),2446
3129,LAXES (AS),2446
3130,LAMEIRO,2447
3131,CANGAS,2448
3132,CAÑIZA (A),2449
3133,VALEIXE,2449
3134,BAIUCA,2450
3135,CERDEDO,2451
3136,CALVELO,2452
3137,PORTOCORTIÑAS,2453
3138,CUNTIS,2454
3139,DOZON,2455
3140,ESTRADA (A),2456
3141,LOIMIL DO CARBALLO,2456
3142,FORCAREI,2457
3143,PORTELA,2457
3144,GONDOMAR,2458
3145,MAÑOFRE-FONTAN,2458
3146,GROVE (O),2459
3147,GUARDA (A),2460
3148,SALCIDOS,2460
3149,PINTAN,2460
3150,LALIN,2461
3151,GRESANDE,2461
3152,VILATUXE,2461
3153,CERCIO,2461
3154,MARIN,2462
3155,SEIXO,2462
3156,PAZO (O),2463
3157,PONTE DENA,2463
3158,GOULLA (A),2464
3159,VILANOVIÑA,2464
3160,MOAÑA,2465
3161,DOMAIO,2465
3162,MONDARIZ-BALNEARIO,2466
3163,SANTA LUCIA DE MORAÑA,2467
3164,POMBAL,2468
3165,PARDELLAS,2468
3166,VEIGADAÑA,2468
3167,PORTELA,2468
3168,MOS,2468
3169,TAMEIGA (SAN MARTIÑO),2468
3170,NEVES (AS),2469
3171,BARXA,2470
3172,OUTEIRO,2470
3173,PRIEGUE,2470
3174,VILLADESUSO,2471
3175,POIO DE ARRIBA,2472
3176,RAXO,2472
3177,POIO,2472
3178,PONTECALDELAS,2473
3179,TOURON,2473
3180,PONTEAREAS,2474
3181,PONTECESURES,2475
3182,PONTEVEDRA,2476
3183,MOURENTE,2476
3184,ERMIDA (A),2476
3185,PINO BORA,2476
3186,SALCEDO (SAN MARTIÑO),2476
3187,PORRIÑO (O),2477
3188,CASILLA,2477
3189,ATIOS,2477
3190,SALNES,2478
3191,REDONDELA,2479
3192,TRASMAÑO,2479
3193,CABANELAS,2480
3194,RIBADUMIA,2480
3195,RODEIRO,2481
3196,SALCEDA DE CASELAS,2482
3197,GRIXO,2483
3198,SALVATERRA DE MIÑO,2483
3199,SANXENXO,2484
3200,VINQUIÑO,2484
3201,SIADOR,2485
3202,SILLEDA,2485
3203,BANDEIRA,2485
3204,TORRON,2486
3205,TOMIÑO,2486
3206,TUI,2487
3207,ANTA,2487
3208,PUENTE NUEVO,2487
3209,COTO (O),2488
3210,VIGO,2489
3211,CASTRO,2489
3212,COMESAÑA,2489
3213,ABAD,2489
3214,VERDEAL,2489
3215,CABRAL-IGLESIA,2489
3216,VILA DE CRUCES,2490
3217,VILABOA,2491
3218,VILAGARCIA,2492
3219,VILAGARCIA DE AROUSA,2492
3220,BAMIO,2492
3221,VILANOVA DE AROUSA,2493
3222,DEIRO,2493
3223,CALEIRO,2493
3224,TERRON (O),2493
3225,AGONCILLO,2494
3226,RECAJO,2494
3227,ALBELDA DE IREGUA,2495
3228,ALBERITE,2496
3229,ALCANADRE,2497
3230,ALDEANUEVA DE EBRO,2498
3231,ALFARO,2499
3232,ARNEDO,2500
3233,AUTOL,2501
3234,BAÑARES,2502
3235,BAÑOS DE RIO TOBIA,2503
3236,CALAHORRA,2504
3237,CENICERO,2505
3238,CERVERA DEL RIO ALHAMA,2506
3239,CUZCURRITA-RIO TIRON,2507
3240,FUENMAYOR,2508
3241,HARO,2509
3242,HORMILLA,2510
3243,HUERCANOS,2511
3244,LARDERO,2512
3245,LOGROÑO,2513
3246,MURILLO DE RIO LEZA,2514
3247,NAJERA,2515
3248,NALDA,2516
3249,NAVARRETE,2517
3250,PRADEJON,2518
3251,QUEL,2519
3252,REDAL (EL),2520
3253,RINCON DE SOTO,2521
3254,SAN ASENSIO,2522
3255,SAN VICENTE DE LA SONSIERRA,2523
3256,TIRGO,2524
3257,PUENTE MADRE,2525
3258,VILLANUEVA DE CAMEROS,2526
3259,VILLAR DE TORRE,2527
3260,VINIEGRA DE ABAJO,2528
3261,ALBA DE TORMES,2529
3262,ALBERCA (LA),2530
3263,ALDEALENGUA,2531
3264,ALDEANUEVA DE FIGUEROA,2532
3265,ALDEATEJADA,2533
3266,ALDEHUELA DE LA BOVEDA,2534
3267,ARAPILES,2535
3268,TORRES (LAS),2535
3269,BARRUECOPARDO,2536
3270,BEJAR,2537
3271,CUATRO CALZADAS,2538
3272,CABRERIZOS,2539
3273,CALVARRASA DE ABAJO,2540
3274,CALVARRASA DE ARRIBA,2541
3275,CALZADA DE VALDUNCIEL,2542
3276,CANTALPINO,2543
3277,CARBAJOSA DE LA SAGRADA,2544
3278,CASTELLANOS DE MORISCOS,2545
3279,CIUDAD RODRIGO,2546
3280,VALDECARPINTEROS,2546
3281,ENCINAS DE ABAJO,2547
3282,ESPEJA,2548
3283,FRESNO-ALHANDIGA,2549
3284,FUENTE DE SAN ESTEBAN (LA),2550
3285,FUENTES DE OÑORO,2551
3286,NUEVO POBLADO,2551
3287,MONTE LA RAD,2552
3288,GUIJUELO,2553
3289,LEDESMA,2554
3290,LINARES DE RIOFRIO,2555
3291,LUMBRALES,2556
3292,FRANCOS VIEJO,2557
3293,MACOTERA,2558
3294,CASTILLEJO DE YELTES,2559
3295,MARTIN DE YELTES,2559
3296,MASUECO,2560
3297,MONTEJO,2561
3298,PEDROSILLO EL RALO,2562
3299,PEÑARANDA DE BRACAMONTE,2563
3300,PUERTO DE BEJAR,2564
3301,ROBLEDA,2565
3302,ROBLIZA DE COJOS,2566
3303,SALAMANCA,2567
3304,SANCTI-SPIRITUS,2568
3305,SANTA MARTA DE TORMES,2569
3306,TAMAMES,2570
3307,TRABANCA,2571
3308,VALDECARROS,2572
3309,VECINOS,2573
3310,VILLAFLORES,2574
3311,VILLAMAYOR,2575
3312,VILLAR DE PERALONSO,2576
3313,VILLARES DE LA REINA,2577
3314,POLIGONO INDUSTRIAL LOS VILLARES,2577
3315,FUENTE SERRANA,2577
3316,ALDEASECA DE ARMUÑA,2577
3317,VILLARMAYOR,2578
3318,VILLORIA,2579
3319,VITIGUDINO,2580
3320,ADEJE,2581
3321,FAÑABE,2581
3322,PLAYA DE LAS AMERICAS,2581
3323,ARMEÑIME,2581
3324,TIJOCO BAJO,2581
3325,CALDERA (LA),2581
3326,ALAJERO,2582
3327,ARAFO,2583
3328,HIDALGA (LA),2583
3329,ARICO NUEVO,2584
3330,PORIS DE ABONA,2584
3331,ARICO,2584
3332,ARONA,2585
3333,CAMELLA(LA),2585
3334,VALLE DE SAN LORENZO,2585
3335,CABO BLANCO,2585
3336,CRISTIANOS(LOS),2585
3337,PLAYA DE LAS AMERICAS (ARONA),2585
3338,COSTA DEL SILENCIO,2585
3339,BARLOVENTO,2586
3340,SAN PEDRO DE BREÑA ALTA,2587
3341,BREÑA,2587
3342,BREÑA ALTA,2587
3343,BUENAVISTA DEL NORTE,2588
3344,CANDELARIA,2589
3345,CALETILLAS (LAS),2589
3346,BARRANCO HONDO,2589
3347,FASNIA,2590
3348,PINAR (EL),2591
3349,FRONTERA,2591
3350,FUENCALIENTE,2592
3351,GARACHICO,2593
3352,GARAFIA,2594
3353,GRANADILLA DE ABONA,2595
3354,SAN ISIDRO,2595
3355,MEDANO (EL),2595
3356,AEROPUERTO REINA SOFIA (SANTA CRUZ DE TENERIFE),2595
3357,GUANCHA (LA),2596
3358,SANTO DOMINGO,2596
3359,GUIA DE ISORA,2597
3360,CHIO,2597
3361,PLAYA DE SAN JUAN,2597
3362,ALCALA,2597
3363,GÜIMAR,2598
3364,ESCOBONAL (EL),2598
3365,HERMIGUA,2599
3366,ICOD DE LOS VINOS,2600
3367,LLANOS DE ARIDANE (LOS),2601
3368,MATANZA DE ACENTEJO (LA),2602
3369,GUIA,2602
3370,OROTAVA (LA),2603
3371,SAN JERONIMO,2603
3372,ARENAS (LAS),2603
3373,PERDOMA (LA),2603
3374,PASO (EL),2604
3375,PUERTO DE LA CRUZ,2605
3376,PUNTAGORDA,2606
3377,PUNTALLANA,2607
3378,REALEJOS (LOS),2608
3379,CRUZ SANTA,2608
3380,ICOD EL ALTO,2608
3381,PALO BLANCO-LLANADAS,2608
3382,SAN ISIDRO,2609
3383,ROSARIO (EL),2609
3384,SAUCES (LOS),2610
3385,SAN CRISTOBAL,2611
3386,CUESTA LA,2611
3387,TACO,2611
3388,GENETO,2611
3389,BALDIOS LOS,2611
3390,GUAMASA,2611
3391,VALLE DE GUERRA,2611
3392,TEJINA,2611
3393,BAJAMAR,2611
3394,LA LAGUNA,2611
3395,SAN JUAN DE LA RAMBLA,2612
3396,SAN MIGUEL,2613
3397,CHAFIRAS (LAS),2613
3398,ZOCAS (LAS),2613
3399,SAN SEBASTIAN DE LA GOMERA,2614
3400,SANTA CRUZ DE LA PALMA,2615
3401,SANTA CRUZ DE TENERIFE,2616
3402,AÑAZA,2616
3403,EL ROSARIO,2616
3404,SANTA URSULA,2617
3405,SANTIAGO DEL TEIDE,2618
3406,TAMAIMO,2618
3407,EL SAUZAL,2619
3408,RAVELO,2619
3409,SILOS LOS,2620
3410,TACORONTE,2621
3411,EL TANQUE,2622
3412,TAZACORTE,2623
3413,TEGUESTE CENTRO,2624
3414,SOCORRO (EL),2624
3415,CALERA (LA),2625
3416,VALLEHERMOSO,2626
3417,CHIPUDE,2626
3418,VALVERDE DEL HIERRO,2627
3419,VICTORIA DE ACENTEJO (LA),2628
3420,VILAFLOR,2629
3421,LODERO,2630
3422,AYLLON,2631
3423,BOCEGUILLAS,2632
3424,CANTALEJO,2633
3425,CARBONERO EL MAYOR,2634
3426,CASTILLEJO DE MESLEON,2635
3427,CEREZO DE ABAJO,2636
3428,CHAÑE,2637
3429,COCA,2638
3430,COLLADO HERMOSO,2639
3431,CUELLAR,2640
3432,ESPINAR (EL),2641
3433,SAN RAFAEL,2641
3434,FRESNO DE CANTESPINO,2642
3435,FUENTEPELAYO,2643
3436,FUENTESAUCO FUENTIDUEÑA,2644
3437,GARCILLAN,2645
3438,GOMEZSERRACIN,2646
3439,GRAJERA,2647
3440,HONTALBILLA,2648
3441,LABAJOS,2649
3442,LASTRILLA (LA),2650
3443,MARTIN MUÑOZ DE LA DEHESA,2651
3444,MARTIN MUÑOZ DE LAS POSADAS,2652
3445,MOZONCILLO,2653
3446,NAVA DE LA ASUNCION,2654
3447,NAVALMANZANO,2655
3448,NAVAS DE SAN ANTONIO,2656
3449,PEÑAS DEL ERIZO,2657
3450,CARABIAS,2658
3451,PRADENA,2659
3452,RIAZA,2660
3453,SAN CRISTOBAL DE SEGOVIA,2661
3454,SAN ILDEFONSO O LA GRANJA,2662
3455,SAN MIGUEL DE BERNUY,2663
3456,SANGARCIA,2664
3457,SANTA MARIA LA REAL DE NIEVA,2665
3458,VILLAREJO,2666
3459,SEGOVIA,2667
3460,REVENGA,2667
3461,SEPULVEDA,2668
3462,TOLOCIRIO,2669
3463,ALDEHUELA,2670
3464,TUREGANO,2671
3465,VALLELADO,2672
3466,VALSECA,2673
3467,VALVERDE DEL MAJANO,2674
3468,VILLACASTIN,2675
3469,AGUADULCE,2676
3470,ALANIS,2677
3471,ALCALA DE GUADAIRA,2678
3472,ACEBUCHAL (EL),2678
3473,ALCALA DEL RIO,2679
3474,ALCOLEA DEL RIO,2680
3475,ALGABA (LA),2681
3476,ALGAMITAS,2682
3477,ALMADEN DE LA PLATA,2683
3478,ALMENSILLA,2684
3479,ARAHAL,2685
3480,AZNALCAZAR,2686
3481,AZNALCOLLAR,2687
3482,BADOLATOSA,2688
3483,BENACAZON,2689
3484,BOLLULLOS DE LA MITACION,2690
3485,BORMUJOS,2691
3486,BRENES,2692
3487,CABEZAS DE SAN JUAN (LAS),2693
3488,MARISMILLAS,2693
3489,CAMAS,2694
3490,CAMPANA (LA),2695
3491,CAÑADA ROSAL,2696
3492,CANTILLANA,2697
3493,CARMONA,2698
3494,CARRION DE LOS CESPEDES,2699
3495,CASARICHE,2700
3496,CASTILBLANCO ARROYOS,2701
3497,CASTILLEJA DE LA CUESTA,2702
3498,ARROYO DE LA PLATA,2703
3499,CASTILLO DE LAS GUARDAS,2703
3500,CAZALLA DE LA SIERRA,2704
3501,CONSTANTINA,2705
3502,CORIA DEL RIO,2706
3503,CORIPE,2707
3504,CORONIL (EL),2708
3505,CORRALES (LOS),2709
3506,CUERVO DE SEVILLA (EL),2710
3507,DOS HERMANAS,2711
3508,QUINTO,2711
3509,ECIJA,2712
3510,VILLANUEVA DEL REY,2712
3511,ESPARTINAS,2713
3512,ESTEPA,2714
3513,FUENTES DE ANDALUCIA,2715
3514,GARROBO (EL),2716
3515,GELVES,2717
3516,GERENA,2718
3517,GILENA,2719
3518,GINES,2720
3519,GUADALCANAL,2721
3520,GUILLENA,2722
3521,PAJANOSAS (LAS),2722
3522,HERRERA,2723
3523,HUEVAR,2724
3524,ISLA MAYOR,2725
3525,LANTEJUELA (LA),2726
3526,LEBRIJA,2727
3527,LORA DEL RIO,2728
3528,PRIORATO (EL),2728
3529,ALAMO (EL),2728
3530,LUISIANA (LA),2729
3531,MAIRENA DEL ALCOR,2730
3532,MAIRENA DEL ALJARAFE,2731
3533,MARCHENA,2732
3534,MARINALEDA,2733
3535,MARTIN DE LA JARA,2734
3536,MOLARES (LOS),2735
3537,MONTELLANO,2736
3538,MORON DE LA FRONTERA,2737
3539,NAVAS DE LA CONCEPCION,2738
3540,OLIVARES,2739
3541,OSUNA,2740
3542,PALACIOS Y VILLAFRANCA,2741
3543,TROBAL (EL),2741
3544,MARIBAÑEZ,2741
3545,PALOMARES DEL RIO,2742
3546,PARADAS,2743
3547,PEDRERA,2744
3548,PEDROSO (EL),2745
3549,PEÑAFLOR,2746
3550,PILAS,2747
3551,PRUNA,2748
3552,PUEBLA DE CAZALLA (LA),2749
3553,PUEBLA DE LOS INFANTES,2750
3554,PUEBLA DEL RIO (LA),2751
3555,REAL DE LA JARA (EL),2752
3556,RINCONADA (LA),2753
3557,SAN JOSE DE LA RINCONADA,2753
3558,RODA DE ANDALUCIA (LA),2754
3559,RUBIO (EL),2755
3560,SALTERAS,2756
3561,SAN JUAN DE AZNALFARACHE,2757
3562,SANLUCAR LA MAYOR,2758
3563,SANTIPONCE,2759
3564,SAUCEJO (EL),2760
3565,SEVILLA,2761
3566,CALONGE,2761
3567,TOCINA,2762
3568,ROSALES (LOS),2762
3569,TOMARES,2763
3570,UMBRETE,2764
3571,UTRERA,2765
3572,PALMAR DE TROYA (EL),2765
3573,TRAJANO,2765
3574,VALENCINA CONCEPCION,2766
3575,VILLAMANRIQUE DE LA CONDESA,2767
3576,VILLANUEVA DE SAN JUAN,2768
3577,VILLANUEVA RIO Y MINAS,2769
3578,VILLAVERDE DEL RIO,2770
3579,VISO DEL ALCOR (EL),2771
3580,ABEJAR,2772
3581,AGREDA,2773
3582,RADONA,2774
3583,ALMARZA,2775
3584,ALMAZAN,2776
3585,ARCOS DE JALON,2777
3586,MONTUENGA DE SORIA,2777
3587,HORTEZUELA,2778
3588,BURGO DE OSMA (EL),2779
3589,CABREJAS DEL PINAR,2780
3590,ALDEHUELA DE CALATAÑAZOR,2781
3591,COVALEDA,2782
3592,GOLMAYO,2783
3593,MATALEBRERAS,2784
3594,LODARES,2785
3595,MEDINACELI,2785
3596,OLVEGA,2786
3597,NAVALCABALLO,2787
3598,SAN ESTEBAN DE GORMAZ,2788
3599,SAN LEONARDO DE YAGUE,2789
3600,SAN PEDRO MANRIQUE,2790
3601,SANTA MARIA DE HUERTA,2791
3602,SORIA,2792
3603,ALCANAR,2793
3604,ALCOVER,2794
3605,ALDEA (L'),2795
3606,ALFORJA,2796
3607,ALTAFULLA,2797
3608,AMETLLA DE MAR (L'),2798
3609,AMPOLLA (L'),2799
3610,AMPOSTA,2800
3611,ARBOÇ (L'),2801
3612,BATEA,2802
3613,BELLVEI,2803
3614,BENIFALLET,2804
3615,BENISSANET,2805
3616,BISBAL DEL PENEDES (LA),2806
3617,BOT,2807
3618,CALAFELL,2808
3619,SEGUR DE CALAFELL,2808
3620,CAMARLES,2809
3621,CAMBRILS,2810
3622,CATLLAR (EL),2811
3623,CONSTANTI,2812
3624,CORBERA D'EBRE,2813
